"","x"
"332",610.273271696908
"333",719.291808537074
"334",726.730567705064
"335",725.563601720901
"336",729.147811314554
"337",737.922554781117
"338",793.408994728077
"339",806.705207990396
"340",767.579883762596
"341",756.095211966626
"342",758.144392370249
"343",750.8241156801
"344",750.285066018373
"345",752.978981130361
"346",751.536363419207
"347",750.023819446564
"348",750.885932331994
"349",630.394963377998
"350",598.501662958236
"351",600.179075172969
"352",605.692454224541
"353",613.451695283254
"354",617.538157394954
"355",619.413103239877
"356",615.672328608377
"357",622.547637031192
"358",737.206382569813
"359",737.434506325495
"360",737.319205102466
"361",740.733120281252
"362",755.211916600677
"363",762.530389508197
"364",775.42295626094
"365",767.398095390738
"366",762.380454782181
"367",760.22078334057
"368",760.372025537697
"369",766.967535643557
"370",764.838833340319
"371",762.299055553618
"372",761.904518536159
"373",742.663963966039
"374",607.533523188009
"375",644.974240898914
"376",619.149318558829
"377",630.991481304169
"378",641.645098731631
"379",648.909633681888
"380",644.185594007566
"381",630.390202613104
"382",637.912643818628
"383",737.188825493767
"384",747.542425405412
"385",746.890027409508
"386",744.51615658178
"387",749.71959963877
"388",765.077167980255
"389",796.379560063515
"390",775.373234903657
"391",768.803216111402
"392",766.518025270272
"393",769.883309692531
"394",773.413560231114
"395",775.863074492583
"396",771.195127668835
"397",770.766676335108
"398",768.380425158001
"399",768.864031746274
"400",743.174656300318
"401",738.916335787092
"402",630.581570146404
"403",661.89108655814
"404",635.784468731323
"405",679.745375576129
"406",699.536285632823
"407",707.010771229979
"408",667.795725382768
"409",654.257946416929
"410",638.433880033947
"411",649.095371382577
"412",763.736995424543
"413",757.64716727393
"414",755.959953444345
"415",752.277965000697
"416",757.470924028999
"417",788.506505584442
"418",768.172765733876
"419",764.203288305786
"420",773.025958906727
"421",771.486615942257
"422",781.820957798153
"423",780.135573710817
"424",779.316694795518
"425",779.429037298475
"426",779.717023486183
"427",781.348659765153
"428",774.338834285736
"429",772.347114040738
"430",772.430128097534
"431",645.550211051842
"432",672.991108687237
"433",679.978693074891
"434",748.126334830831
"435",693.840001723467
"436",740.293069156906
"437",724.16005945247
"438",661.311834653219
"439",655.758804003398
"440",664.808191435678
"441",768.651657558623
"442",766.3766767411
"443",764.979581424168
"444",758.36607148637
"445",787.028640722162
"446",768.922140178433
"447",771.882932118833
"448",778.921358295127
"449",778.60770059148
"450",789.505322675168
"451",782.862271280825
"452",783.961331004188
"453",786.897262673151
"454",785.552069119045
"455",787.75125680651
"456",785.196878978184
"457",781.148288545154
"458",778.367410455431
"459",778.14056746165
"460",657.648999600184
"461",692.805685758247
"462",708.712785708164
"463",760.193882758621
"464",704.832159318965
"465",702.938920566014
"466",665.289856047857
"467",668.168821107774
"468",670.425114813305
"469",669.630502065023
"470",770.957956631978
"471",772.688969566709
"472",772.152068183536
"473",771.033276989346
"474",766.839320523398
"475",768.90324062207
"476",785.727720266538
"477",775.422407251829
"478",785.413212023979
"479",798.816368479543
"480",789.39768589317
"481",789.072830303407
"482",791.887760005472
"483",793.90929712568
"484",795.427303677513
"485",794.184352965582
"486",793.897799037752
"487",791.849982011886
"488",788.06619644165
"489",786.937615303766
"490",698.153431642623
"491",670.905774343581
"492",670.220618452345
"493",669.372494288853
"494",646.157647042047
"495",677.642321004496
"496",779.496881816913
"497",744.299749505675
"498",691.125667799087
"499",681.332244101025
"500",683.873060862223
"501",682.493815603711
"502",793.184132621402
"503",789.190656979879
"504",779.907519953592
"505",776.081759997777
"506",772.582022483215
"507",781.935029062048
"508",774.779238193066
"509",784.777602890147
"510",800.541252318708
"511",798.08514921593
"512",796.25738506152
"513",799.063186732206
"514",802.113174620955
"515",803.743236677987
"516",804.807697477795
"517",801.503758612133
"518",800.31559131259
"519",800.394135656811
"520",799.071610768636
"521",792.313420613607
"522",760.347979454767
"523",680.839834690094
"524",708.579991794768
"525",713.184601738339
"526",693.84798009055
"527",679.931679067158
"528",679.643227713449
"529",657.833570571173
"530",602.177751268659
"531",733.536212904629
"532",702.525015521359
"533",686.27702940078
"534",687.409291176569
"535",689.321586245582
"536",692.30963021233
"537",792.455156144642
"538",798.636547497341
"539",790.468518756685
"540",788.89662642706
"541",789.41789519405
"542",790.205633569693
"543",800.175623736031
"544",787.947641523782
"545",799.446474128162
"546",804.736253375099
"547",810.627666945684
"548",817.300076485506
"549",816.651131970129
"550",810.873949394391
"551",811.646519751776
"552",812.307617914109
"553",810.300790378026
"554",807.454175631205
"555",805.878937630426
"556",801.509207316807
"557",799.338292076474
"558",796.191784041269
"559",689.345520382836
"560",711.240654173352
"561",733.827770096915
"562",723.651452019101
"563",708.791062264215
"564",703.346112046923
"565",690.810896078746
"566",664.322436378116
"567",665.834146272569
"568",676.937544219938
"569",690.415274908223
"570",677.99977238973
"571",693.257583845229
"572",803.050058864412
"573",811.827753748213
"574",809.91662311554
"575",798.070203145345
"576",808.962402499806
"577",795.272672014938
"578",797.35416808438
"579",798.276836444805
"580",811.693053087012
"581",817.905995359875
"582",830.354009302973
"583",829.86213977533
"584",831.360064404971
"585",825.651693864302
"586",817.587672733125
"587",821.112288384211
"588",819.177714029948
"589",819.162191027687
"590",816.318019094921
"591",814.722864786784
"592",791.940214111691
"593",806.084606897263
"594",701.85945224762
"595",724.696987878709
"596",746.616376604353
"597",742.091019494193
"598",732.387236050197
"599",724.420166605995
"600",707.51120022365
"601",654.45236551194
"602",667.063111895606
"603",687.434496466732
"604",726.052124371604
"605",679.448730650402
"606",696.536538759867
"607",707.010922159467
"608",827.33603195917
"609",822.237618764241
"610",815.374756449745
"611",807.773972465879
"612",808.365361235978
"613",829.766943356072
"614",822.589557724494
"615",830.547122776147
"616",839.615543372359
"617",854.074147503785
"618",845.01110013904
"619",841.78651960794
"620",836.579219815638
"621",829.3512124107
"622",829.87932573046
"623",830.576910881769
"624",829.309339387076
"625",828.720627194359
"626",706.09454758962
"627",722.375952766055
"628",754.249348413377
"629",768.827520552136
"630",761.22082010905
"631",728.575244858151
"632",746.638478324527
"633",724.364433106922
"634",665.311259860084
"635",670.230827604021
"636",681.039426803589
"637",689.247647376288
"638",707.909604481288
"639",720.611156554449
"640",701.228842054094
"641",840.263529686701
"642",838.987385295686
"643",833.585238002595
"644",825.556835492452
"645",835.163941773914
"646",832.66481817584
"647",838.347671521175
"648",847.383719219687
"649",847.247119789619
"650",846.829852370885
"651",849.856084072229
"652",850.030253513551
"653",846.442963223643
"654",840.762021494118
"655",838.541402226403
"656",841.179645356678
"657",842.028311638605
"658",841.954802558536
"659",825.892570404779
"660",822.983035768781
"661",818.971934091477
"662",814.629290989467
"663",715.989375613985
"664",746.571284748259
"665",745.846745218549
"666",735.761513255891
"667",738.22225974855
"668",737.694191614787
"669",746.593097414289
"670",724.185270127796
"671",671.06450503213
"672",699.935997327169
"673",744.673404375712
"674",737.677550997053
"675",717.644421214149
"676",701.019012587411
"677",675.537826174781
"678",686.531903584798
"679",695.875608625866
"680",853.826044809251
"681",853.024063155765
"682",854.681570688884
"683",843.725017638434
"684",848.679783978813
"685",856.773095942576
"686",850.364876654654
"687",851.331096790363
"688",863.595224006455
"689",864.433545338849
"690",863.897594531996
"691",862.39003094347
"692",858.70241709705
"693",857.662415549869
"694",856.720246814546
"695",855.45798542386
"696",856.123059953962
"697",855.917390596299
"698",854.964842296782
"699",854.020797865731
"700",848.762135687329
"701",840.675144649687
"702",837.460173016503
"703",830.650229181562
"704",717.652464457921
"705",723.408730597723
"706",730.485393978301
"707",737.183439209348
"708",734.396413212731
"709",732.713052522568
"710",727.999748093741
"711",683.728507496062
"712",718.439707074847
"713",713.716488429479
"714",679.784223738171
"715",678.103707813081
"716",686.603599003383
"717",870.744376954578
"718",870.053796041579
"719",870.273039908636
"720",865.141721770877
"721",865.383953486686
"722",868.474922694582
"723",868.415182576035
"724",869.326479003543
"725",873.930921115297
"726",876.442489560445
"727",876.41369471777
"728",871.667564152639
"729",872.340661911737
"730",875.425471987043
"731",873.882949147906
"732",872.038492974781
"733",870.376749129523
"734",868.133304686773
"735",869.152168682643
"736",868.253156843639
"737",861.373451959519
"738",855.775146030244
"739",849.447002047584
"740",842.594894182114
"741",594.483386698223
"742",726.605214073545
"743",726.74207614717
"744",729.402547881717
"745",731.224889437358
"746",738.711759385609
"747",740.355681192307
"748",732.321343240284
"749",720.741730372111
"750",682.70001752036
"751",680.681167557126
"752",704.786939348493
"753",865.494431677319
"754",887.539013908023
"755",889.410972141084
"756",885.840639159793
"757",880.51445839209
"758",885.512399974839
"759",887.942654795461
"760",889.15780544281
"761",894.578059423537
"762",893.35498714447
"763",891.350734483628
"764",887.928026698884
"765",890.444176446824
"766",891.105760211036
"767",889.93215678987
"768",885.045216106233
"769",882.95661844526
"770",880.817748251415
"771",880.392778396606
"772",879.943991434007
"773",873.727015994844
"774",866.627208028521
"775",860.671885853722
"776",851.364030383882
"777",733.72509379614
"778",735.756109283084
"779",742.655779384431
"780",743.476302192325
"781",743.202383268447
"782",729.450071970622
"783",727.427498227074
"784",716.927114305042
"785",704.227879342579
"786",686.391216051011
"787",689.51871467772
"788",719.397706122625
"789",904.693168140593
"790",906.137672651382
"791",908.166839190892
"792",902.767457916623
"793",906.605236272275
"794",909.600859485147
"795",911.578015463693
"796",913.331337792533
"797",913.961674281529
"798",908.222383226667
"799",901.004744075594
"800",907.103920437041
"801",906.697295552208
"802",902.263207435608
"803",896.913739703951
"804",896.389538492475
"805",889.697137741815
"806",890.894722802298
"807",890.221512567429
"808",884.451447168986
"809",874.676566850571
"810",870.17841007596
"811",859.355361893064
"812",842.667972473871
"813",833.606174196516
"814",748.382671537854
"815",749.504372097197
"816",748.195904368446
"817",734.18200642722
"818",720.868317195347
"819",700.302741232372
"820",684.55942321959
"821",682.612511453174
"822",696.027573948815
"823",725.641132990519
"824",733.471452940078
"825",731.264412652879
"826",919.945642380487
"827",924.884120986575
"828",928.165855952672
"829",920.941008704049
"830",925.584375563122
"831",927.461491159546
"832",932.518817674546
"833",934.583871796018
"834",932.51373681568
"835",925.177628698803
"836",916.820766358148
"837",918.923431441897
"838",918.601922852652
"839",911.651504743667
"840",908.322622753325
"841",902.908878190177
"842",900.656036376953
"843",899.169025057838
"844",897.802616573515
"845",893.18094712212
"846",883.853433427356
"847",871.710380917504
"848",862.672183899653
"849",857.849782171703
"850",851.867305891854
"851",842.042544047038
"852",830.35928603581
"853",821.160876092457
"854",810.705495062329
"855",813.414134933835
"856",810.413973172506
"857",755.937470481509
"858",737.881566093081
"859",746.672285897391
"860",746.060585566929
"861",743.027415093921
"862",747.85164079212
"863",750.245454470317
"864",752.85707682655
"865",748.902245022002
"866",758.505762508937
"867",721.01472954523
"868",695.851292383103
"869",677.118320419675
"870",699.340037663777
"871",712.86961778005
"872",716.875116302853
"873",729.887613841466
"874",740.05666405814
"875",734.050314539955
"876",902.014595167977
"877",933.705966222854
"878",940.484327361697
"879",942.30605729421
"880",940.877923738389
"881",940.423577036176
"882",942.882703203144
"883",952.758529708499
"884",953.452625410897
"885",949.318005607242
"886",944.686906769162
"887",935.342241923014
"888",929.798294930231
"889",928.79152125404
"890",922.927438872201
"891",917.55128242856
"892",911.374663670858
"893",907.042007582528
"894",904.432665416173
"895",903.365000951858
"896",899.97190625327
"897",891.766374224708
"898",880.626502627418
"899",867.808737346104
"900",859.577977180481
"901",854.339632079715
"902",846.299250693548
"903",834.046520551046
"904",824.375732421875
"905",815.127815746126
"906",808.925173623221
"907",810.060628028143
"908",819.370865049816
"909",771.995296069554
"910",728.587802977789
"911",736.252664202736
"912",741.294444129581
"913",745.431728680929
"914",749.62045437949
"915",755.977520488557
"916",750.833081563314
"917",748.931092080616
"918",756.113759949094
"919",762.824788956415
"920",770.447026843116
"921",765.716745739892
"922",754.519565264384
"923",770.592723074414
"924",696.891937982468
"925",688.898478553408
"926",706.12806669871
"927",712.170230729239
"928",734.388454664321
"929",739.720941543579
"930",739.948412531898
"931",752.398312341599
"932",912.800497917902
"933",947.614323298136
"934",953.522657439822
"935",961.940029416765
"936",958.680875051589
"937",959.791662545638
"938",964.58004847027
"939",969.155792009263
"940",967.765962646121
"941",963.752338227772
"942",953.545124962216
"943",948.040205910092
"944",944.322229794094
"945",937.96548075903
"946",930.847781635466
"947",923.614918073018
"948",916.376087688264
"949",911.373152369545
"950",908.192419324602
"951",908.639937082927
"952",908.590346154713
"953",900.417900812058
"954",888.662955647423
"955",872.451245035444
"956",867.899354571388
"957",860.452504248846
"958",854.268089339847
"959",840.834454536438
"960",831.161684399559
"961",824.371487526666
"962",822.316936674572
"963",821.786888485863
"964",824.996946471078
"965",820.368177595593
"966",768.784918285551
"967",740.617719332377
"968",733.976655097235
"969",742.909889039539
"970",752.85936655317
"971",767.541304088774
"972",773.123475347246
"973",775.654674757095
"974",782.853426978702
"975",780.966135751633
"976",762.630787349883
"977",769.58066872188
"978",800.606286639259
"979",822.789409364973
"980",803.138743990944
"981",791.385080019633
"982",779.899140221732
"983",777.117231959388
"984",774.771059672038
"985",781.760201999119
"986",770.909833908081
"987",762.648569243295
"988",708.033447083973
"989",717.896919886271
"990",717.865311577206
"991",747.936022940136
"992",740.629144214449
"993",750.6334490549
"994",756.162667637779
"995",920.542596998669
"996",962.278088524228
"997",968.605695452009
"998",973.850610415141
"999",975.785430908203
"1000",971.965475469647
"1001",973.404287014586
"1002",976.230612775464
"1003",979.168931098211
"1004",975.937943186079
"1005",965.278646105812
"1006",957.957171485538
"1007",951.465483029683
"1008",946.660398074559
"1009",939.087534949893
"1010",931.109159287952
"1011",921.645253681001
"1012",913.581947508312
"1013",908.552318936303
"1014",912.284752255394
"1015",922.84757010142
"1016",912.749159449623
"1017",896.33030291966
"1018",884.403629938761
"1019",874.807316235133
"1020",867.257415135702
"1021",858.193281627837
"1022",848.213490849449
"1023",839.216070447649
"1024",837.735689526513
"1025",838.617813655308
"1026",836.12668191819
"1027",835.468901815869
"1028",830.860678854443
"1029",822.531596774147
"1030",629.494484901428
"1031",795.055810474214
"1032",759.25249626523
"1033",759.267869994754
"1034",766.44022210439
"1035",780.378475552514
"1036",796.612734204247
"1037",802.579107829503
"1038",806.344903673444
"1039",804.968183608282
"1040",810.500407900129
"1041",803.103928702218
"1042",802.693791707357
"1043",815.762247857593
"1044",836.136421839396
"1045",862.514036133176
"1046",848.582043329875
"1047",834.898542495001
"1048",820.940739949544
"1049",830.553460257394
"1050",816.629784493219
"1051",788.679613113403
"1052",776.566332726251
"1053",713.543650263832
"1054",713.348526818412
"1055",711.221840086437
"1056",933.671950067793
"1057",979.314248130435
"1058",986.729292097546
"1059",990.167385192145
"1060",979.258468272882
"1061",984.521727789016
"1062",990.941370055789
"1063",982.107689411609
"1064",972.460907003064
"1065",968.717495237078
"1066",965.891068776448
"1067",959.396750631787
"1068",953.822471981957
"1069",945.182678313482
"1070",936.660914194016
"1071",927.570211183457
"1072",915.648540360587
"1073",905.331394150144
"1074",898.435936836969
"1075",911.470040730068
"1076",911.229948679606
"1077",902.202921640305
"1078",892.448839142209
"1079",881.869371141706
"1080",873.417287826538
"1081",867.867545536586
"1082",858.415522212074
"1083",849.711920011611
"1084",859.947793869745
"1085",857.566209475199
"1086",848.138339178903
"1087",844.793464433579
"1088",839.30360194615
"1089",838.201489902678
"1090",808.778163955325
"1091",782.596294948033
"1092",787.762302489508
"1093",790.3348156157
"1094",797.582506088983
"1095",803.090597470601
"1096",804.10719871521
"1097",814.157227289109
"1098",814.12879889352
"1099",812.201164063953
"1100",813.135256494794
"1101",810.700067565555
"1102",825.232507160732
"1103",830.36289483025
"1104",845.412658691406
"1105",866.388999212356
"1106",869.531380698794
"1107",873.120424951826
"1108",851.064461390177
"1109",851.849218141465
"1110",803.875769660586
"1111",793.139079003107
"1112",730.608529181708
"1113",748.411525771731
"1114",735.940314837864
"1115",730.436035519554
"1116",989.036585853213
"1117",992.604205131531
"1118",999.528057643346
"1119",990.73955481393
"1120",988.308630963941
"1121",992.059132907917
"1122",982.579905464536
"1123",980.216965421866
"1124",971.60983762287
"1125",969.865259806315
"1126",966.862141245888
"1127",960.970130466279
"1128",951.367582548232
"1129",940.03649579911
"1130",927.346717970712
"1131",919.62088957287
"1132",907.749271665301
"1133",901.391453016372
"1134",907.809557278951
"1135",909.217029480707
"1136",904.400645710173
"1137",895.082323573885
"1138",887.775025640215
"1139",879.916079839071
"1140",876.522600401016
"1141",872.454674266634
"1142",878.257636433556
"1143",887.50845173427
"1144",879.680845533098
"1145",861.176702226911
"1146",849.321605727786
"1147",842.881005105518
"1148",847.850664729164
"1149",820.766416277204
"1150",818.817761466617
"1151",816.681506747291
"1152",804.051916758219
"1153",810.175607272557
"1154",811.81841972896
"1155",818.522562708174
"1156",820.519482249305
"1157",827.018687066578
"1158",827.386084829058
"1159",825.609731537955
"1160",829.22083346049
"1161",829.043500082833
"1162",826.680985950288
"1163",826.770721753438
"1164",830.353312265305
"1165",834.151958420163
"1166",847.106220018296
"1167",859.147482826596
"1168",872.281517982483
"1169",890.764494578044
"1170",883.694518361773
"1171",870.86322416578
"1172",844.963409105937
"1173",809.192098662967
"1174",733.171100888933
"1175",731.577442305429
"1176",745.443019776117
"1177",951.851473853702
"1178",1000.05526778811
"1179",1007.08777368636
"1180",1005.04429926191
"1181",986.437337854724
"1182",994.038713702908
"1183",986.731838226318
"1184",985.055827867417
"1185",976.093176639441
"1186",972.755247933524
"1187",975.556519599188
"1188",970.650960059393
"1189",959.15729981377
"1190",948.102361315773
"1191",934.795400392441
"1192",922.896086374919
"1193",913.081724348522
"1194",908.374617258708
"1195",904.186454591297
"1196",905.930644534883
"1197",901.667097046262
"1198",895.754389444987
"1199",891.569020770845
"1200",885.77067729405
"1201",886.563382194156
"1202",886.883880933126
"1203",893.131772404625
"1204",904.678885868617
"1205",892.94846875327
"1206",869.122882661365
"1207",853.339290982201
"1208",845.702980541048
"1209",833.513662338257
"1210",831.35243216015
"1211",828.162828036717
"1212",832.353418486459
"1213",828.087911287943
"1214",826.888153439476
"1215",832.793068794977
"1216",837.283143043518
"1217",840.09448442005
"1218",844.338435173035
"1219",848.628430502755
"1220",851.844039326622
"1221",850.663547515869
"1222",852.045503298442
"1223",852.486175355457
"1224",850.136135600862
"1225",850.901254744757
"1226",852.317298480443
"1227",855.551198278155
"1228",853.138423601786
"1229",863.002854392642
"1230",873.244574092683
"1231",878.763155573891
"1232",899.556211289905
"1233",913.830098152161
"1234",883.783800170535
"1235",866.789295423598
"1236",819.28163196927
"1237",734.146700132461
"1238",706.480525425502
"1239",723.782182012286
"1240",1010.32671278999
"1241",1007.85729385558
"1242",1011.53769461314
"1243",992.940348488944
"1244",1039.94178077401
"1245",989.131865716084
"1246",990.129950977507
"1247",983.716063590277
"1248",981.176900772821
"1249",987.011604536147
"1250",977.519085066659
"1251",965.30452632904
"1252",954.456838607788
"1253",937.599253881545
"1254",926.245694160461
"1255",916.74953914824
"1256",908.959679966881
"1257",904.211897577558
"1258",903.127416610718
"1259",902.240747542608
"1260",901.093965984526
"1261",897.199992406936
"1262",893.78403986068
"1263",892.197157178606
"1264",895.931748526437
"1265",902.124595278785
"1266",903.68162327721
"1267",897.302192597162
"1268",872.06907081604
"1269",848.906009946551
"1270",845.065561521621
"1271",849.436374164763
"1272",841.378781500317
"1273",811.11573555356
"1274",802.831456456866
"1275",791.438006355649
"1276",793.465936206636
"1277",852.562769753592
"1278",851.413497289022
"1279",850.335017522176
"1280",844.316211791266
"1281",842.380913916088
"1282",858.150625138056
"1283",851.615199951898
"1284",857.604923021226
"1285",862.140646662031
"1286",865.747455551511
"1287",870.253405116853
"1288",876.437205178397
"1289",878.173371224176
"1290",879.087248711359
"1291",877.715685799008
"1292",876.507427170163
"1293",876.598360016232
"1294",875.851803870428
"1295",874.969398816427
"1296",878.123943101792
"1297",877.652010054815
"1298",880.551396824065
"1299",890.99389180683
"1300",890.387633596148
"1301",891.523415429251
"1302",895.83340653919
"1303",883.395940826053
"1304",884.11508787246
"1305",853.706558182126
"1306",835.845896266756
"1307",739.059562728519
"1308",728.217818578084
"1309",736.314315387181
"1310",960.285075687227
"1311",1014.82297779265
"1312",1015.47865272704
"1313",1004.76179999397
"1314",1158.21145987565
"1315",1029.37648058997
"1316",989.186088652838
"1317",987.030887876238
"1318",989.002124150594
"1319",994.391246023632
"1320",986.859353837513
"1321",974.657945224217
"1322",959.661071595691
"1323",943.284363292513
"1324",927.758754185268
"1325",916.635278156826
"1326",910.944861639114
"1327",907.093331700279
"1328",906.091678801037
"1329",902.016957827977
"1330",902.781870614915
"1331",901.449017933437
"1332",901.766739572798
"1333",902.825752439953
"1334",905.232189133054
"1335",909.828200703575
"1336",910.017735753741
"1337",900.326658067249
"1338",878.518735658555
"1339",890.610411008199
"1340",883.965844790141
"1341",842.536304337638
"1342",836.110797382536
"1343",829.85018216996
"1344",821.581695057097
"1345",815.577700887408
"1346",844.296402613322
"1347",902.819130170913
"1348",862.424462091355
"1349",866.737948190598
"1350",843.821750777108
"1351",841.61190804981
"1352",840.054062071301
"1353",822.406689189729
"1354",813.762501898266
"1355",807.73717317127
"1356",816.060597692217
"1357",820.786497070676
"1358",871.023926462446
"1359",877.328982080732
"1360",868.253687449864
"1361",865.810943194798
